,country,time_of_day,lat,long,road_type,road_condition,weather,solar_angle_elevation,month,hour,temperature_2m,relative_humidity_2m,rain,snowfall,cloud_cover,cloud_cover_low,cloud_cover_mid,sunshine_duration,wind_speed_10m,weather_code,laplacian,quality,brightness,noisiness,sharpness,contrast,complexity,conf,iou,lrp,pq
68087,FR,day,45.633649963480046,4.82016237036365,highway,normal,rain,39.44204747774043,3,10,7.737500190734863,83.90605926513672,0.2000000029802322,0.0,100.0,88.0,100.0,0.0,11.885453224182127,51.0,39.7649488919266,0.6964888,0.18243577,0.995178,0.98924774,0.16552421,0.09419978,0.5813128191691178,0.7098139337878456,1.2715239143136825,0.5577109479761644
90251,FR,day,44.00854527992105,5.011577919493917,smaller-rural,normal,partly-cloudy-day,13.007197527379034,2,7,11.055500030517578,74.29954528808594,0.0,0.0,98.0,94.0,3.0,1808.179443359375,12.429126739501951,3.0,53.00395726354532,0.6592805,0.08452817,0.99728906,0.97387594,0.19070444,0.20369421,0.52896349132061,0.9055486326238915,1.1622194530495567,0.30184954420796384
3003,PL,twilight,52.223852036724914,21.098578052921784,city,normal,partly-cloudy-night,-1.2471091623648505,4,17,11.428000450134276,67.99718475341797,0.0,0.0,17.0,0.0,17.0,0.0,0.7199999690055847,0.0,28.81087201469782,0.53428906,0.1132413,0.99366426,0.82294995,0.14362109,0.27384284,0.5804709783106139,0.7599803283866375,1.3379744269026288,0.5987723799409872
70223,FR,day,46.03643457696573,4.726081375422104,highway,normal,rain,41.15383958990978,3,11,8.350500106811523,83.68814849853516,0.1000000014901161,0.0,100.0,99.0,94.0,0.0,17.877180099487305,51.0,41.25479388702343,0.75326854,0.22788757,0.9968624,0.9769146,0.21298128,0.11948116,0.6150934057576316,0.7399828302110427,1.2584430479195845,0.5179879811477299
9289,SE,day,55.57924377696383,13.002632928542408,city,normal,cloudy,26.12722436858754,5,16,13.991499900817873,72.57748413085938,0.0,0.0,81.0,1.0,4.0,3600.0,9.686609268188477,3.0,52.85610162228746,0.6525503,0.19105853,0.99615556,0.98353946,0.17186649,0.06958181,0.5277413504464286,0.6666643245692122,1.2037008411401484,0.5057453496731954
70341,PL,day,54.440054169290974,18.560337591124384,arterial-urban,normal,partly-cloudy-day,40.40565874147697,5,7,11.714000701904297,76.73450469970703,0.0,0.0,86.0,39.0,9.0,3600.0,12.594856262207031,3.0,200.72241608996504,0.7012847,0.27369797,0.99334645,0.9619946,0.199387,0.12190456,0.693014668226242,0.7835943122083435,1.3344958554252258,0.5813764251868355
11526,SE,day,55.60913502529909,12.997516674986432,city,normal,cloudy,22.646957420918994,5,16,14.773499488830566,64.4092788696289,0.0,0.0,87.0,1.0,21.0,3600.0,11.726277351379396,3.0,76.15130941010095,0.6501532,0.13079958,0.995145,0.98497665,0.12594837,0.1499386,0.5386778811613718,0.7256345975672881,1.1373427985192188,0.33862947886473443
71441,SE,night,63.86426925395007,20.08598448003704,arterial-rural,snow,partly-cloudy-night,-16.66759260871548,2,17,-8.272500038146973,92.12975311279295,0.0,0.0,98.0,1.0,4.0,0.0,5.623379707336426,3.0,22.388844797821243,0.5307037,0.06283019,0.98792076,0.9488501,0.063720115,0.14243901,0.8074895143508911,0.8736136800173028,1.3736136800173027,0.5824091200115352
95217,IT,night,41.91079153627938,12.385003656301754,highway,normal,clear-night,-20.45889145556707,8,20,25.863000869750977,63.31498336791992,0.0,0.0,11.0,0.0,11.0,0.0,6.696386814117432,0.0,113.23616182896012,0.54288745,0.15035212,0.9933444,0.8954799,0.10016723,0.11259429,0.7133833567301432,0.7916435421832756,1.2187326566374566,0.43180556846360485
10652,DE,twilight,50.946140100228135,6.939057382421738,city,wet,partly-cloudy-night,-1.2064588666216451,11,6,5.408499717712402,90.37389373779295,0.0,0.0,87.0,85.0,85.0,0.0,7.928177833557129,3.0,56.667592830664645,0.70109373,0.22711189,0.9941129,0.978292,0.19617122,0.19092649,0.635033523870839,0.7432985394570231,1.3508025452636148,0.622763641166695
46978,PL,day,54.33813133357464,18.6207829322206,city,normal,partly-cloudy-day,57.417768454602616,5,10,11.517999649047852,74.89111328125,0.2000000029802322,0.0,49.0,27.0,42.0,3600.0,17.555307388305664,51.0,39.89753131236872,0.56683946,0.19898981,0.99311346,0.95338124,0.11171493,0.09917077,0.4733232195888247,0.5839885780807387,1.0704420332290068,0.34508415977498197
27321,IT,night,41.813095689259306,12.475108173468431,city,normal,clear-night,-33.81508442150465,8,22,24.381498336791992,57.06000518798828,0.0,0.0,0.0,0.0,0.0,0.0,9.931041717529297,0.0,95.92343771738165,0.71210647,0.27201605,0.9841942,0.87900627,0.14136618,0.24226086,0.4956555763880412,0.8328790158161125,1.399454818979335,0.6246592618620843
73093,NO,day,63.73945636598733,11.34311648180622,arterial-rural,normal,partly-cloudy-day,12.737723297393003,2,10,3.303499937057495,64.5452651977539,0.0999999642372131,0.5600000023841858,99.0,0.0,90.0,0.0,10.464797973632812,73.0,17.988722102811373,0.51924515,0.09556587,0.99158806,0.9725001,0.14134645,0.116202414,0.5662837699055672,0.709851621708987,1.1958615135950545,0.4517237592693553
73913,PL,day,50.751756149911856,19.15220208087029,arterial-urban,wet,cloudy,26.879780643217018,4,14,3.017000198364258,84.54644012451172,0.1000000014901161,0.0,100.0,34.0,98.0,0.0,14.007655143737791,51.0,32.51170093588406,0.758687,0.22957805,0.9966074,0.9850059,0.17768654,0.1101505,0.7318357974290848,0.7212851351868794,1.1831325256719003,0.42221568888988065
46168,SE,day,59.26229798589242,15.19940713477355,city,normal,cloudy,0.4122956769715671,5,19,9.136000633239746,45.74361801147461,0.0,0.0,2.0,0.0,2.0,2752.057861328125,10.086426734924316,0.0,36.54021912907015,0.70062125,0.18847562,0.9960077,0.94054365,0.19304115,0.14944251,0.5685760490596294,0.6683942899418962,1.2525914349128444,0.5729093913787682
81028,NO,day,64.01861011964668,11.490457178757362,arterial-urban,normal,partly-cloudy-day,10.938012072043264,2,9,2.258500099182129,69.53396606445312,0.0,0.3499999940395355,99.0,0.0,96.0,0.0,11.252518653869627,73.0,7.346620851151674,0.4920554,0.12924315,0.9932541,0.9682606,0.09781921,0.074110545,0.7066049575805664,0.9100456393572447,1.4100456393572447,0.6066970929048298
76840,DE,night,52.0821347500376,7.641686339087709,highway,wet,rain,-9.021798686391207,12,6,3.5369999408721924,98.25232696533205,0.6000000238418579,0.0,100.0,100.0,100.0,0.0,8.20926284790039,53.0,80.71331698224826,0.6733473,0.10684895,0.91762334,0.9495793,0.26090857,0.45197544,0.5680071078240871,0.7221664655449916,1.2962219540599889,0.5777331724359933
64761,PL,day,50.7221266536869,19.157319840465792,arterial-rural,wet,cloudy,26.466750988233485,4,14,3.088500022888184,84.55472564697266,0.1000000014901161,0.0,100.0,34.0,98.0,0.0,14.007655143737791,51.0,13.154141323568028,0.663272,0.12639187,0.99536836,0.9832802,0.18323198,0.109724775,0.5971863361505362,0.7751156633871492,1.3668208845161989,0.6200925307097194
72013,DE,night,50.970026690933786,6.977896010175831,arterial-urban,normal,rain,-6.284064280194713,11,16,11.223999977111816,81.5022201538086,0.0,0.0,99.0,99.0,83.0,0.0,14.986553192138672,3.0,123.49589677868649,0.6466049,0.23958626,0.9912655,0.91333556,0.14989054,0.119899385,0.7384001255035401,0.8742577229938624,1.6736639013889523,0.8282441586257644
30445,SE,day,55.60846948269318,13.023951985386985,city,normal,partly-cloudy-day,45.97784638237168,5,13,15.916999816894531,61.26338577270508,0.0,0.0,77.0,36.0,49.0,3600.0,6.489992141723633,2.0,38.87739368528786,0.7377443,0.14015561,0.9948526,0.9783649,0.21874157,0.24327864,0.5813585370779037,0.5978513214194067,1.1252496914168406,0.4666156654980735
13660,SE,day,63.36798892434915,19.18679322124778,arterial-rural,wet,snow,12.807968369777726,3,14,0.1410000026226043,91.63536834716795,0.0,0.0,97.0,92.0,95.0,0.0,5.759999752044678,3.0,14.717611472221613,0.5820062,0.103363864,0.9956917,0.9721711,0.1504974,0.10940332,0.6776444688439369,0.8375995329272279,1.5401592526835646,0.7445329181575359
52079,GB,day,51.506777331503386,-0.2459133140068762,arterial-urban,normal,cloudy,20.51039328468944,2,9,8.35200023651123,71.26776123046875,0.0,0.0,99.0,2.0,12.0,3600.0,23.675302505493164,3.0,67.35329721160373,0.76084316,0.28341848,0.99354196,0.9894113,0.22425447,0.13139641,0.5917623203534347,0.9002234872021161,1.470851161414254,0.6668322127423082
27745,IT,day,44.49273199981579,11.368939069632363,city,normal,clear-day,30.36663365114433,8,7,25.95949935913086,61.766387939453125,0.0,0.0,12.0,3.0,0.0,3600.0,7.952659606933594,0.0,113.78770936136188,0.6708501,0.20333867,0.99527186,0.9491844,0.14349617,0.19180739,0.6210222956926926,0.7472768180570449,1.2884896210665522,0.5506250238315068
30962,IT,day,45.47983364548887,9.223346848558512,city,normal,clear-day,58.351796553650345,7,9,31.013500213623047,46.35015106201172,0.0,0.0,79.0,3.0,2.0,3600.0,5.116561412811279,2.0,129.93243775399867,0.7866678,0.31188208,0.9981299,0.99245465,0.11962702,0.081362166,0.5356799952685833,0.7440993837925918,1.2893029733838124,0.5537483786363474
19289,DE,day,50.98027388256877,7.022401846384281,city,normal,clear-day,17.908314517922875,11,11,8.048999786376953,81.07645416259766,0.0,0.0,62.0,62.0,0.0,3427.283203125,10.4399995803833,2.0,67.83605930362071,0.77665293,0.44959205,0.98973376,0.93588054,0.24755426,0.1721819,0.5594683150450389,0.720795143844875,1.1566933278899114,0.3775593610616012
37328,PL,day,54.371064438205465,18.598571191225275,city,normal,partly-cloudy-day,8.272292662142732,6,17,17.010000228881836,59.48472213745117,0.0,0.0,55.0,0.0,0.0,3600.0,8.473393440246582,2.0,210.93031794299625,0.70329744,0.22180833,0.9965519,0.99653107,0.11047987,0.13953704,0.5525350787422874,0.8475993839709258,1.4812914547289742,0.6934904050671211
67343,FR,day,45.59826739868779,4.7960700759980535,highway,normal,rain,39.24329565918294,3,10,6.7285003662109375,88.91143798828125,0.4000000059604645,0.0,100.0,74.0,100.0,0.0,7.289444923400879,51.0,24.36490609899767,0.6666445,0.22845894,0.99199235,0.9647239,0.17982785,0.1949461,0.7698874256827615,0.8828163010770266,1.5614639082463058,0.7469984086036379
80270,SE,day,63.784705652510006,15.510366521170203,arterial-rural,snow,cloudy,9.542370806180145,2,12,2.526000022888184,77.14144134521484,0.0,0.0,93.0,56.0,56.0,720.74755859375,15.716793060302734,3.0,38.60259874759622,0.79646426,0.41529223,0.994697,0.9341938,0.25785148,0.13555439,0.8161226511001587,0.880783478582431,1.761566957164862,0.880783478582431
54626,IT,day,45.4444595848885,9.16388086839521,arterial-urban,normal,clear-day,61.62038309027516,7,12,32.75899887084961,40.29010009765625,0.0,0.0,69.0,3.0,16.0,3600.0,2.545584201812744,2.0,231.28335705529733,0.7264933,0.23586762,0.9975197,0.9940798,0.08358154,0.065594785,0.5768767175349322,0.7087215073535916,1.257832450260319,0.541205514706379
49549,PL,day,54.3902017836111,18.607611434298544,city,normal,partly-cloudy-day,8.958969796160602,6,17,17.4064998626709,59.58029174804688,0.0,0.0,55.0,0.0,0.0,3600.0,8.473393440246582,2.0,112.1840533572396,0.46779662,0.12604432,0.98852414,0.8045448,0.1256939,0.21190287,0.5379445212227958,0.7025215108505152,1.337535851417525,0.6386559189550138
91790,SE,day,62.73435393337901,17.91302785695587,arterial-rural,snow,snow,20.45899992388212,3,13,1.5394999980926514,80.15843963623047,0.0,0.0,88.0,87.0,15.0,2111.180419921875,4.452953815460205,3.0,22.95047202294434,0.5785019,0.1031537,0.9957824,0.96295124,0.14395848,0.1137658,0.0,0.0,1.0,0.0
96806,DE,night,49.688330191461525,8.551969808795407,highway,normal,partly-cloudy-night,-26.722527039742275,10,19,7.480000019073486,89.59175872802734,0.0,0.0,7.0,0.0,7.0,0.0,8.5873384475708,0.0,50.19869164346384,0.67945606,0.14235353,0.981125,0.8686009,0.15042017,0.19962505,0.34287025034427643,0.7073547531346396,1.1382365020897598,0.3536773765673198
7363,IT,night,41.96294835649914,12.570170281911492,smaller-rural,normal,clear-night,-16.60792850181032,8,19,26.201000213623047,65.39781951904297,0.0,0.0,13.0,0.0,13.0,0.0,9.107358932495115,0.0,110.85563477905436,0.6013473,0.13853559,0.98025227,0.70412976,0.12150683,0.17513116,0.6434043943881989,0.7093613869281662,1.3140420803922492,0.6080240459384282
16236,DE,twilight,50.94242956561575,6.955785543082855,city,normal,partly-cloudy-night,-0.0996020706919864,11,6,5.349999904632568,90.36956787109376,0.0,0.0,87.0,85.0,85.0,0.0,7.928177833557129,3.0,42.13602074691202,0.74281526,0.23898597,0.9976457,0.9948991,0.10285456,0.084771805,0.4768183395266533,0.6525518350161686,1.1779771408521966,0.48082766790665055
95379,IT,night,41.89350722941228,12.615158001304248,highway,normal,clear-night,-24.00661003136294,8,20,25.14550018310547,72.24420166015625,0.0,0.0,10.0,0.0,10.0,0.0,7.695919990539551,0.0,105.7834205394092,0.41023833,0.08225785,0.96801347,0.4314602,0.095460676,0.22273216,0.7997661232948303,0.8270873709218238,1.4361164945624318,0.661669896737459
50427,PL,day,52.21744194187435,21.00642318111834,city,normal,partly-cloudy-day,42.29667123852167,4,12,15.076499938964844,43.74240493774414,0.0,0.0,57.0,5.0,45.0,3600.0,5.600285530090332,2.0,52.43619486202284,0.7633149,0.22578682,0.9971654,0.9825791,0.18051769,0.18631473,0.5107451039883826,0.6449970854898475,1.175345312685397,0.48608476007930534
70835,IT,night,41.84086358190508,12.383489368552526,highway,normal,clear-night,-13.431224412190955,8,19,25.122499465942383,71.1276626586914,0.0,0.0,10.0,0.0,10.0,0.0,7.199999809265137,0.0,97.42948410347456,0.73171175,0.14902392,0.98958033,0.981696,0.120631956,0.14631973,0.491931214928627,0.8701700413758463,1.296136033100677,0.49724002364334074
91157,DE,day,52.89788299950297,8.332598516878674,highway,wet,cloudy,1.622743306366104,12,7,2.7934999465942383,96.85505676269533,0.2000000029802322,0.0,100.0,99.0,100.0,0.0,11.252518653869627,51.0,14.43630019452828,0.6835414,0.1644943,0.9964857,0.9861552,0.16180624,0.07255644,0.7376512885093689,0.7904317104849087,1.3485180525818905,0.5928237828636815
57370,PL,day,54.37969474998869,18.603111281185956,arterial-urban,normal,partly-cloudy-day,56.959460592183525,5,10,10.891499519348145,78.7276840209961,0.0,0.0,95.0,94.0,33.0,1705.4285888671875,15.5301513671875,3.0,68.62708971028975,0.6016566,0.25124022,0.99401313,0.92342716,0.15174453,0.19995132,0.6394515037536621,0.7816062349057347,1.2432053846913163,0.4714450305780622
91289,DE,night,49.1953318189284,9.43414145554653,highway,normal,partly-cloudy-night,-15.957060429127878,10,18,7.387500286102295,86.23240661621094,0.0,0.0,36.0,9.0,36.0,0.0,8.699792861938477,1.0,60.23535672502024,0.8488097,0.26739612,0.9894594,0.87086606,0.32433078,0.22701214,0.45304030179977417,0.5362932534500102,1.051847504928586,0.44691104454167513
84226,DE,twilight,53.07755304277533,8.819524770732794,arterial-urban,normal,cloudy,-5.122018866808887,12,6,2.128499984741211,94.44063568115234,0.0,0.0,100.0,100.0,100.0,0.0,6.489992141723633,3.0,111.59595150570372,0.62719566,0.12419003,0.9876886,0.49783173,0.19436355,0.26036313,0.5949502966620706,0.735118146743023,1.2821417760916276,0.5513386100572673
43674,DE,day,50.11278060281932,8.644005320202846,city,normal,cloudy,27.292334936673385,10,12,9.964999198913574,72.32888793945312,0.0,0.0,94.0,91.0,78.0,0.0,2.595996856689453,3.0,47.90302799194431,0.7125841,0.17322375,0.9970673,0.990734,0.20466894,0.18573162,0.9037601550420126,0.924568280565225,1.84913656113045,0.924568280565225
19261,SE,twilight,59.27435227973652,15.22048843061551,city,normal,partly-cloudy-night,-2.520929613339746,5,19,5.936999797821045,59.90871810913086,0.0,0.0,7.0,0.0,7.0,0.0,7.993297576904297,0.0,49.63159021878352,0.5739149,0.12832628,0.9946456,0.9443268,0.12800685,0.26816833,0.6998843004306158,0.975512173317557,1.3458270351400414,0.5202731591026971
80327,FR,day,44.16365260948624,4.765815059284012,highway,normal,cloudy,25.022224666325428,2,14,12.892999649047852,79.28975677490234,0.1000000014901161,0.0,100.0,100.0,0.0,227.8587188720703,18.73383903503418,51.0,24.90555113764368,0.7039497,0.19056025,0.9955178,0.983716,0.19141015,0.10198511,0.7987620731194814,0.924214973262825,1.4627799708321725,0.6523870399502294
91461,SE,day,64.14694640842016,19.87048551228754,smaller-rural,snow,clear-day,8.71756423458578,2,13,-5.286499977111816,90.222900390625,0.0,0.0,99.0,25.0,0.0,3600.0,4.553679466247559,3.0,104.18906436575314,0.5013833,0.09568054,0.9887639,0.88478446,0.10307221,0.2164193,0.0,0.0,1.0,0.0
11582,SE,day,55.60376770797306,13.021519212329874,city,normal,partly-cloudy-day,46.54600755452662,5,13,14.967499732971191,65.33164978027344,0.0,0.0,77.0,23.0,35.0,3600.0,2.099142551422119,2.0,219.98760392595648,0.64813584,0.11663017,0.9941182,0.9432821,0.1597706,0.33788016,0.7017164751887321,0.8126193623303486,1.2990272161420726,0.5258125285666961
36453,PL,night,52.22488140623646,20.9355420618228,city,normal,partly-cloudy-night,-6.641950640256027,4,18,10.689499855041504,74.74837493896484,0.0,0.0,34.0,0.0,34.0,0.0,2.968636035919189,1.0,17.230931432104352,0.6958285,0.21720244,0.9982243,0.9303848,0.28497478,0.30924204,0.8173236027359962,0.8674357162801378,1.3266095255823447,0.533806594633931
3450,PL,day,52.22773497222362,20.95585557753361,city,normal,clear-day,40.01803712871848,4,7,9.309000015258787,51.29022979736328,0.0,0.0,0.0,0.0,0.0,3600.0,12.496718406677246,0.0,53.72041097741586,0.645983,0.16303739,0.98790157,0.77220684,0.1851218,0.36860576,0.7155471295118332,0.8272882008145452,1.4531682780509088,0.6768721643028097
2281,PL,day,52.27360544863439,21.06104907806152,city,normal,partly-cloudy-day,51.34207780577694,4,11,7.845499992370605,45.19889450073242,0.0,0.0,100.0,100.0,96.0,2528.6572265625,8.89134407043457,3.0,86.97442927105465,0.6623216,0.10339109,0.99793303,0.9901912,0.10514636,0.11878231,0.5317306744329857,0.6453551378793935,1.1881066490203915,0.507064751190952
2867,DE,day,50.9280509629964,6.908458959994837,city,normal,rain,2.0685448303148064,11,15,11.762999534606934,78.05824279785156,0.0,0.0,88.0,61.0,85.0,3600.0,18.10409927368164,3.0,109.57786748978651,0.69739205,0.17988552,0.9965467,0.9883824,0.12692334,0.13153906,0.531198667983214,0.7580953509379644,1.1740643064465341,0.38234374221219075
52426,FR,day,43.58582480460576,7.11833978992287,arterial-urban,normal,clear-day,11.496577689627614,2,7,12.56999969482422,45.73552322387695,0.0,0.0,0.0,0.0,0.0,732.5468139648438,2.0364675521850586,0.0,144.67458113445355,0.70199364,0.327188,0.99624556,0.9308106,0.17826584,0.14415745,0.5879741129667863,0.7114038590594407,1.2860169857863022,0.5741153950304259
7425,DE,day,50.93507423084256,6.957188564266023,city,normal,partly-cloudy-day,17.713865024156974,11,10,7.085000038146973,85.00775146484375,0.1000000014901161,0.0,36.0,31.0,14.0,3600.0,10.58791732788086,51.0,98.31158769234943,0.8348939,0.30069464,0.99709,0.99233,0.19714479,0.14146756,0.5547549660716738,0.7467249301328824,1.27835633143197,0.5386212610794562
73223,FR,day,43.32843721920768,5.35475483274371,arterial-urban,normal,clear-day,34.032833880331886,2,13,16.959999084472656,50.68206024169922,0.0,0.0,1.0,1.0,0.0,3600.0,29.15777587890625,0.0,36.60354743979501,0.6701546,0.117250554,0.99801123,0.98575056,0.06826021,0.06497599,0.8651278913021088,0.9452040237982233,1.5936053650642978,0.7561632190385786
85726,SE,day,64.75271548729927,21.01686810896417,smaller-rural,snow,snow,4.415414517940945,1,12,-4.514999866485596,83.31568908691406,0.0,0.5600000023841858,100.0,100.0,100.0,0.0,28.59451675415039,73.0,13.161117545534626,0.65703726,0.16120659,0.9934558,0.98091906,0.1530549,0.10802803,0.4482710162798564,0.7563707697832832,1.1922780773374624,0.41256587442724535
