,country,time_of_day,lat,long,road_type,road_condition,weather,solar_angle_elevation,month,hour,forward_acceleration,lateral_acceleration,forward_velocity,lateral_velocity,field_view_horizontal,camera_distance_from_ground,camera_pitch_angle,distortion_magnitude,camera_offset,laplacian,quality,brightness,noisiness,sharpness,contrast,complexity,temperature_2m,relative_humidity_2m,rain,snowfall,cloud_cover,cloud_cover_low,cloud_cover_mid,wind_speed_10m,weather_code
15884,SE,day,55.60790314343547,13.011277143834748,city,normal,partly-cloudy-day,15.831667837472764,5,17,-0.3372818216930771,-0.9591227584188932,29.93375013877313,0.0036141079874962,121.100845132532,1.131092790341723,0.8810810877117011,0.0287084897382195,34.136425977591585,98.00139940626036,0.7340067,0.2820189,0.9961882,0.98755324,0.12472111,0.10292682,14.708499908447266,64.3947982788086,0.0,0.0,87.0,1.0,21.0,11.726277351379396,3.0
18208,SE,day,55.584537620986126,13.018711732042323,city,normal,partly-cloudy-day,18.843901653670528,5,16,0.4077444490249755,-1.1948160301968256,40.56437268752976,-0.0645083005294078,121.100845132532,1.131092790341723,0.8810810877117011,0.0287084897382195,34.136425977591585,72.74097629490957,0.6482226,0.38132778,0.993471,0.9784272,0.15435685,0.102419324,13.454500198364258,76.75376892089844,0.0,0.0,84.0,1.0,14.0,6.830519199371338,3.0
11546,SE,day,55.59354512696131,12.982049147223938,city,normal,partly-cloudy-day,44.05528485738554,5,13,3.300833257992992,0.2883360949600432,27.721028778691096,0.1023254768259995,121.100845132532,1.131092790341723,0.8810810877117011,0.0287084897382195,34.136425977591585,116.70183752329515,0.64107645,0.12640747,0.9947856,0.94605553,0.302738,0.45476177,14.973999977111816,65.33308410644531,0.0,0.0,77.0,23.0,35.0,2.099142551422119,2.0
18125,SE,day,55.60697581022283,13.020791363401106,city,normal,cloudy,49.06855211642943,5,13,1.2694626426773998,-2.101795493494418,25.054794565660643,0.079685534098538,121.100845132532,1.131092790341723,0.8810810877117011,0.0287084897382195,34.136425977591585,149.06776617002316,0.61219645,0.06714231,0.9916539,0.96275705,0.24545045,0.42299524,15.428000450134276,69.97856140136719,0.0,0.0,99.0,22.0,9.0,20.37103843688965,3.0
46688,PL,day,52.238252472562905,20.95391591018996,city,normal,cloudy,26.77534095472712,4,6,1.467781452100578,-0.3822610022693135,51.12357011009835,-0.4672768100648317,120.581700743319,1.136123277061316,1.6937316964155458,0.0372505490510181,14.756775720979997,118.57002038422688,0.5095937,0.075465195,0.9896169,0.862722,0.1490826,0.16866337,9.032999992370604,84.92935943603516,0.0,0.0,74.0,0.0,74.0,8.654987335205078,2.0
17240,IT,day,45.50133228693864,9.2367376344203,city,normal,clear-day,64.32718475437815,7,11,-0.1376479042336677,0.0982343052584351,32.15702890667436,-0.1261135144279864,120.9702880538638,1.102109518675779,0.9415250836037842,0.0465482622168124,39.98099524207568,74.86182250257319,0.8160253,0.22991356,0.99672395,0.9541833,0.25534874,0.39802343,31.77150154113769,41.048789978027344,0.0,0.0,92.0,0.0,5.0,2.968636035919189,3.0
13349,DE,twilight,50.945519740256,6.9405336179297805,city,normal,partly-cloudy-night,-0.9914486761965692,11,6,-4.39842517559545,0.3337659151705887,8.743395752932019,0.0358973994947631,121.1604837134374,1.125060013269004,-0.8404232933982806,0.088727668963989,31.73622738887918,61.994368879724206,0.6152994,0.22084713,0.9951226,0.97521824,0.12395978,0.12362029,5.369499683380127,90.37100982666016,0.0,0.0,87.0,85.0,85.0,7.928177833557129,3.0
31638,DE,night,52.53233438433309,13.350785462180308,city,normal,partly-cloudy-night,-21.13298456175061,9,19,0.4311406256542971,-0.978449869888355,1.0755157320752804,-0.4516641879643036,121.0847164834004,1.13414802111517,1.415089258718269,0.0247496022748684,37.79941028289983,167.42456109144155,0.70338655,0.2357724,0.9841106,0.96847546,0.16326661,0.28494912,21.275999069213867,66.67316436767578,0.0,0.0,0.0,0.0,0.0,8.37338638305664,0.0
11588,SE,day,55.59887855269091,12.984675799587713,city,normal,partly-cloudy-day,55.87810431509709,5,10,-0.1239973594033461,0.3645206044566977,42.70700896323659,0.3096295084366809,121.100845132532,1.131092790341723,0.8810810877117011,0.0287084897382195,34.136425977591585,108.51333075081786,0.576856,0.12713094,0.99631786,0.97914463,0.11737705,0.17247926,15.562999725341797,62.64946365356445,0.0,0.0,37.0,1.0,34.0,17.25373077392578,1.0
42362,DE,night,50.894154873612216,6.948166744954692,city,wet,cloudy,-12.940443555690734,11,17,3.5915647481322064,-0.5542592827928813,37.76079282482542,0.0613368549301563,121.1604837134374,1.125060013269004,-0.8407723553183722,0.088727668963989,31.73622738887918,108.72192718049104,0.7302555,0.26409194,0.97890943,0.9097627,0.077805124,0.18966256,11.442999839782717,77.74398040771484,0.0,0.0,93.0,91.0,60.0,18.94708251953125,3.0
70408,PL,day,50.10051412004395,19.86625664600525,arterial-rural,normal,cloudy,11.899244573902095,4,16,0.5744510031146167,0.1428619565514237,58.8054838505136,-0.2739526827853942,119.4299449008713,1.100166968750412,-0.9326097164338646,0.0936659229049696,14.973592751032564,137.87533515256845,0.63554305,0.14493231,0.99618524,0.97391176,0.15615797,0.07874478,3.307499885559082,71.56719970703125,0.0,0.0,100.0,57.0,99.0,12.661563873291016,3.0
40498,PL,day,54.400528241511,18.62247943423533,city,normal,clear-day,47.90010748946223,6,8,-0.8595060124454617,-1.2386734946778422,46.46064789267984,-0.1650793255952193,120.7571865009013,1.146133774946981,-0.1805215477089987,0.0721550162525081,23.97482685304935,60.07837503041177,0.66553247,0.31966165,0.99376327,0.94736874,0.12315909,0.15387842,16.98900032043457,69.35779571533203,0.0,0.0,6.0,0.0,6.0,10.10568141937256,0.0
50123,IT,day,45.45579165362275,9.21451346723232,city,normal,clear-day,59.31286765592706,7,10,0.626362452549239,1.1761221403073003,29.856302880812088,-0.0918833630392812,120.9702880538638,1.102109518675779,0.9415250836037842,0.0465482622168124,39.98099524207568,143.85512715788363,0.6929243,0.30005172,0.99401045,0.9862368,0.17507067,0.091027506,31.03949928283692,46.357078552246094,0.0,0.0,79.0,3.0,2.0,5.116561412811279,2.0
37128,PL,night,54.38723292931775,18.61085757266408,city,normal,clear-night,-7.975836435089278,6,20,0.0137274640258532,-1.2163559158858452,32.75665576342474,-0.4808471608733997,120.7571865009013,1.146133774946981,-0.1805215477089987,0.0721550162525081,23.97482685304935,84.59919964674674,0.8456601,0.3677848,0.9899629,0.9518329,0.37928495,0.52437425,13.430500030517578,74.71111297607422,0.0,0.0,62.0,0.0,62.0,7.594208240509033,2.0
3974,SE,day,55.60374522588876,13.021165114740691,city,normal,cloudy,46.17721252056378,5,13,1.1111784798850388,-1.0945426086051848,37.3389148415104,-0.2274085395057797,121.100845132532,1.131092790341723,0.8810810877117011,0.0287084897382195,34.136425977591585,46.07111386060779,0.6851874,0.103094906,0.9939685,0.894582,0.18451066,0.23388642,15.324000358581545,61.540653228759766,0.0,0.0,99.0,26.0,0.0,20.80849838256836,3.0
22311,DE,night,50.10647983704802,8.643198948447122,city,normal,partly-cloudy-night,-31.534136481734564,10,19,0.4002024399347165,-1.5601381773965968,25.63762794483014,0.0237681171393335,120.9702880538638,1.11944171485232,-0.8397440833488172,0.0465482622168124,39.98099524207568,92.5663742088951,0.6763208,0.080064416,0.9942445,0.9735937,0.06797012,0.083628014,7.440999984741211,90.52228546142578,0.0,0.0,2.0,0.0,2.0,9.028754234313965,0.0
12507,IT,day,45.48495204423248,9.156196280402067,city,normal,clear-day,51.36212696076595,7,9,-1.7155188650831326,0.9161683713611328,15.078343110701455,0.118402668911871,120.9702880538638,1.102109518675779,0.9415250836037842,0.0465482622168124,39.98099524207568,279.8577718285439,0.5881037,0.12567924,0.9962255,0.9402474,0.11110988,0.13923354,29.541000366210938,49.89015197753906,0.0,0.0,2.0,0.0,1.0,3.545588731765747,0.0
6418,DE,day,50.93548521587508,6.958242710851415,city,normal,partly-cloudy-day,15.805244073149623,11,9,5.026741242595471,0.0056842403001476,22.359120621635785,0.0651287313588158,121.1604837134374,1.125060013269004,-0.8404232933982806,0.088727668963989,31.73622738887918,76.61421294996575,0.8963551,0.72379917,0.9938028,0.9970343,0.25009722,0.17105769,7.150000095367432,85.01495361328125,0.1000000014901161,0.0,36.0,31.0,14.0,10.58791732788086,51.0
65468,PL,day,54.34773729709913,18.64216726871254,arterial-urban,normal,clear-day,52.56294537815509,6,9,0.0367569583395647,-0.7958082601712715,43.37619054876935,-0.4174645455200056,120.7571865009013,1.146133774946981,-0.1805215477089987,0.0721550162525081,23.97482685304935,38.31644861208152,0.55430835,0.23700134,0.9924769,0.8339888,0.1421981,0.13640144,17.86750030517578,67.72308349609375,0.0,0.0,19.0,0.0,19.0,12.783802032470703,0.0
14940,FR,day,43.321118668556615,5.375996821930615,city,normal,clear-day,34.97937671775929,2,12,-2.963070815587389,-1.6640301099544188,44.00391931118392,-0.0911302647876088,121.2376221304691,1.124371377834915,1.027903171759739,0.0207499795669303,16.47928310679553,139.40267351814185,0.6888332,0.20851398,0.99720556,0.98968375,0.12567233,0.08653394,16.92099952697754,50.6715202331543,0.0,0.0,1.0,1.0,0.0,29.15777587890625,0.0
40680,SE,day,59.26797921953095,15.215184043876244,city,normal,cloudy,8.429524436534962,5,18,0.0478714637397506,-0.6871416839737047,29.417260578182844,-0.0974203558641893,121.8558717032652,1.128173733560131,1.732561819006846,0.0784849875174295,34.79395280223011,117.02974387722873,0.7650276,0.17265628,0.99356353,0.9751177,0.19072065,0.29008153,11.406499862670898,34.57333755493164,0.0,0.0,52.0,0.0,52.0,11.96695327758789,2.0
33045,PL,day,50.07868648695781,19.922649606645027,city,normal,cloudy,10.429534573126745,4,16,0.7324813896781998,-1.137825410719743,3.896219595105312,0.0003157537757704,119.4299449008713,1.100166968750412,-0.9326097164338646,0.0936659229049696,14.973592751032564,89.90698639251089,0.60732573,0.15874612,0.9982046,0.97284454,0.16083929,0.11538962,3.5739998817443848,71.61942291259766,0.0,0.0,100.0,50.0,99.0,13.450708389282228,3.0
16080,DE,night,49.16896265639959,9.21966463486295,arterial-urban,normal,clear-night,-17.984677106096456,10,18,-2.7049204330552503,-0.6554953510933671,14.558591875145384,0.0590571964714815,120.9702880538638,1.11944171485232,-0.8397440833488172,0.0465482622168124,39.98099524207568,120.554567606243,0.6091993,0.098898634,0.99404424,0.8281734,0.08235547,0.079377495,7.817999839782715,85.97811889648438,0.0,0.0,46.0,10.0,46.0,7.903619289398193,1.0
74255,PL,day,50.08823813652059,19.89629326781729,arterial-urban,normal,clear-day,40.18840868894038,4,7,0.423954598903707,-0.9849453841902324,41.253486410208616,-0.6664483570159129,119.4299449008713,1.100166968750412,-0.9336568941097464,0.0936659229049696,14.973592751032564,111.71340321659916,0.5408983,0.14798646,0.996102,0.95154643,0.13207261,0.14498326,9.395500183105469,55.96194839477539,0.0,0.0,3.0,0.0,3.0,9.885261535644531,0.0
3675,DE,day,50.934915712649136,6.970862976401837,city,wet,partly-cloudy-day,11.596032674671918,11,8,-3.398576405251282,0.3539380855836819,24.93257035878377,-0.1619296382151159,121.1604837134374,1.125060013269004,-0.8404232933982806,0.088727668963989,31.73622738887918,108.92100254158944,0.6529108,0.10031328,0.99657476,0.9880788,0.124635555,0.107906334,6.540999889373779,87.66383361816406,0.0,0.0,57.0,21.0,50.0,9.746630668640137,2.0
37550,IT,day,41.81405978236518,12.470375370796027,city,normal,partly-cloudy-day,2.930450117823483,8,17,1.8872220192338955,4.879972197982977,45.31352057693043,0.0113566615671193,120.9702880538638,1.102109518675779,0.9413256208462162,0.0465482622168124,39.98099524207568,80.59193047328638,0.59552836,0.105758555,0.9953773,0.98735064,0.100417174,0.11378244,26.53349876403809,71.38381958007812,0.0,0.0,79.0,0.0,2.0,10.29625129699707,2.0
27365,FR,day,43.25416512097919,5.382974301361942,city,normal,clear-day,33.459800181701915,2,13,-0.9427520909546072,-1.3435673282571805,38.25160361336385,-0.2706470447063045,121.2376221304691,1.124371377834915,1.027903171759739,0.0207499795669303,16.47928310679553,110.42546565929062,0.5556801,0.20627768,0.99505013,0.9583474,0.13243072,0.0932791,14.80500030517578,64.85488891601562,0.0,0.0,5.0,5.0,0.0,28.16525650024414,0.0
35926,SE,day,59.26949335561362,15.21014461478837,city,normal,cloudy,12.170594706815804,5,17,0.1567726392311643,-1.059641843280816,43.2620978852397,-0.066594231881745,121.8558717032652,1.128173733560131,1.732561819006846,0.0784849875174295,34.79395280223011,39.95334917963927,0.5624303,0.05962539,0.97380304,0.48516628,0.14459664,0.30825245,11.380499839782717,34.56559371948242,0.0,0.0,52.0,0.0,52.0,11.96695327758789,2.0
11012,SE,day,55.60780558088026,13.026886910356271,city,normal,cloudy,46.40120068681667,5,13,0.9643870147147752,-1.1774023678888883,35.33806529833192,-0.0147825589062441,121.100845132532,1.131092790341723,0.8810810877117011,0.0287084897382195,34.136425977591585,79.18634236353803,0.77028966,0.3334833,0.9984018,0.98631406,0.15932594,0.101163216,14.816999435424805,64.20064544677734,0.0,0.0,99.0,17.0,0.0,23.18578720092773,3.0
83713,NO,day,64.00924673009577,11.497929039367968,arterial-urban,normal,partly-cloudy-day,10.994978661005888,2,9,0.3224540477661242,-0.5471848262902251,44.59463242097078,0.0186186490779572,121.8558717032652,1.12456066455856,0.2919903037510977,0.0784849875174295,34.79395280223011,30.96377792665203,0.49098444,0.07032686,0.9915741,0.9237902,0.11699513,0.14610492,2.2715001106262207,69.53666687011719,0.0,0.3499999940395355,99.0,0.0,96.0,11.252518653869627,73.0
40081,DE,day,50.945568277139664,7.004309921508203,city,normal,partly-cloudy-day,12.653847069414653,11,8,0.5595443608533659,-0.8108662252017349,35.40391121131696,-0.0430904074672247,121.1604837134374,1.125060013269004,-0.8404232933982806,0.088727668963989,31.73622738887918,207.6995661087896,0.78648305,0.11808661,0.997077,0.9934308,0.14157498,0.15537286,6.349499702453613,89.19031524658203,0.0,0.0,60.0,25.0,53.0,7.56856632232666,2.0
8654,DE,day,50.93078858734288,6.947772416328924,city,normal,partly-cloudy-day,18.121334650418405,11,10,1.3803011606660989,0.9424685868483852,2.383867745343343,0.0784212053954717,121.1604837134374,1.125060013269004,-0.8404232933982806,0.088727668963989,31.73622738887918,97.55298719847724,0.62817156,0.20601955,0.9971437,0.9739987,0.14434227,0.15228717,7.16949987411499,85.0171127319336,0.1000000014901161,0.0,36.0,31.0,14.0,10.58791732788086,51.0
2515,PL,twilight,52.22170687877492,21.10524312443034,city,normal,partly-cloudy-night,-1.0279642534997322,4,17,1.8399141453010908,-0.5698835452009546,0.4943449700163968,0.0078802163794829,120.0310462140434,1.129930671152837,0.7839397138594092,0.0339008523862861,14.273953023409025,46.76276415532799,0.42626446,0.085846774,0.9925811,0.788286,0.12683792,0.28291848,11.40850067138672,67.99311065673828,0.0,0.0,17.0,0.0,17.0,0.7199999690055847,0.0
12703,SE,day,55.60028445690869,12.995307383422224,city,normal,partly-cloudy-day,48.43615463725143,5,13,2.151510524152909,-0.0131037240150593,38.41862742728492,0.0656702592725699,121.100845132532,1.131092790341723,0.8810810877117011,0.0287084897382195,34.136425977591585,123.22976401250436,0.6485385,0.15877464,0.9971812,0.9962065,0.076591074,0.15192334,15.5,60.750762939453125,0.0,0.0,96.0,5.0,37.0,11.50311279296875,3.0
37808,SE,twilight,59.27412673054888,15.20094237685583,city,normal,partly-cloudy-night,-1.5033168473802476,5,19,-1.8131454315272024,-0.9694573867131367,2.1790045840759737,0.0118759527123289,121.8558717032652,1.128173733560131,1.732561819006846,0.0784849875174295,34.79395280223011,52.25319824282209,0.6441808,0.19949344,0.99296194,0.9327498,0.1723304,0.19099648,7.373000144958496,50.19161605834961,0.0,0.0,4.0,0.0,4.0,9.0,0.0
37636,PL,day,54.379239857390594,18.592718688498664,city,wet,partly-cloudy-day,55.9547603634878,5,9,-0.5208583536097693,0.3296501221788011,38.18885532864564,-0.3112296849824274,120.7571865009013,1.146133774946981,-0.1805215477089987,0.0721550162525081,23.97482685304935,74.24985327352778,0.5709578,0.15441722,0.99545103,0.9829213,0.070602074,0.105035506,10.852499961853027,78.72185516357422,0.0,0.0,95.0,94.0,33.0,15.5301513671875,3.0
17156,SE,day,55.60685878024147,13.0206841884197,city,normal,partly-cloudy-day,15.433773014560018,5,17,0.6347530778784196,-4.428269515641358,33.943688721808776,-0.0903228540651668,121.100845132532,1.131092790341723,0.8810810877117011,0.0287084897382195,34.136425977591585,168.28684841650045,0.6934831,0.18086132,0.99720037,0.9858716,0.17524579,0.15188146,14.727999687194824,64.39913177490234,0.0,0.0,87.0,1.0,21.0,11.726277351379396,3.0
87216,IT,day,44.481284788742045,11.38296268031441,arterial-urban,normal,clear-day,54.26578628013196,8,11,-0.8161178401857065,-1.7462725134760817,40.561109720590366,-0.0826290533741686,120.9702880538638,1.102109518675779,0.9413256208462162,0.0465482622168124,39.98099524207568,90.42853715732868,0.68700856,0.2183746,0.99717677,0.9774,0.19443876,0.23666249,29.525001525878903,50.358436584472656,0.0,0.0,40.0,34.0,63.0,1.1384198665618896,1.0
31144,PL,day,54.33047469616668,18.605407668633102,city,normal,partly-cloudy-day,57.37171919929046,5,10,1.796383938722032,-1.2403489288710006,35.02012359372322,-0.3212198170449676,120.7571865009013,1.146133774946981,-0.1805215477089987,0.0721550162525081,23.97482685304935,48.10002381428628,0.64233977,0.23123679,0.99136657,0.97379434,0.16791932,0.10780796,11.479000091552734,74.8844223022461,0.2000000029802322,0.0,49.0,27.0,42.0,17.555307388305664,51.0
18926,FR,day,43.3394486068968,5.355498841797251,city,normal,clear-day,34.26318163400336,2,13,-1.0974555309478449,-3.3289159156257515,36.77643566785936,-0.1758666335019264,121.2376221304691,1.124371377834915,1.027903171759739,0.0207499795669303,16.47928310679553,154.03113477847037,0.8238617,0.29295388,0.9935261,0.9926287,0.1626995,0.092012785,16.667499542236328,50.60288619995117,0.0,0.0,1.0,1.0,0.0,29.15777587890625,0.0
13680,SE,day,55.58364559176433,13.019072648570525,city,normal,cloudy,25.411108677539616,5,16,2.681842438114064,-0.8309260618631782,37.133660342722834,-0.0983113253267556,121.100845132532,1.131092790341723,0.8810810877117011,0.0287084897382195,34.136425977591585,65.39284327447744,0.51447797,0.15006725,0.9956239,0.95131326,0.12659578,0.09073588,14.017499923706056,72.58222198486328,0.0,0.0,81.0,1.0,4.0,9.686609268188477,3.0
30835,SE,day,55.59353120859491,12.978501049435938,city,normal,partly-cloudy-day,44.05528485738554,5,13,1.3216850023733506,-0.5461718374937414,36.33606826189768,0.00125575839687,121.100845132532,1.131092790341723,0.8810810877117011,0.0287084897382195,34.136425977591585,67.00933727095001,0.6900294,0.098774284,0.99624497,0.99277484,0.11015759,0.13938917,14.98050022125244,65.3344955444336,0.0,0.0,77.0,23.0,35.0,2.099142551422119,2.0
832,PL,day,52.24836918408618,21.04656032133549,city,normal,partly-cloudy-day,51.74255417310191,4,10,0.0674781119831459,-1.4225703403970325,32.09484885355289,-0.2834848234311939,120.581700743319,1.136123277061316,1.6919306284555886,0.0372505490510181,14.756775720979997,66.69067345302852,0.740874,0.19871648,0.99670947,0.9890093,0.1675739,0.112152815,7.813000202178955,45.18938064575195,0.0,0.0,100.0,100.0,96.0,8.89134407043457,3.0
